"1. The attraction is the real proof of an object being charged.","a) True","b) False","Answer: b"
"3. Pick out the correct combination for a step-up transformer.","a) k < 1; Vs > Vp, Is > Ip, Ns > Np","b) k > 1; Vs > Vp, Is < Ip, Ns > Np","c) k > 1; Vs > Vp, Is > Ip, Ns > Np","d) k < 1; Vs < Vp, Is > Ip, Ns > Np","Answer: b"
"4. The efficiency of a transformer is the ratio of output power to input power.","a) True","b) False","Answer: a"
"5. Identify the correct combination for a step-down transformer.","a) k < 1; Vs > Vp, Is > Ip, Ns < Np","b) k > 1; Vs < Vp, Is > Ip, Ns > Np","c) k > 1; Vs > Vp, Is < Ip, Ns > Np","d) k < 1; Vs < Vp, Is > Ip, Ns < Np","Answer: d"
"6. Which of the following is usually taken to make the core of a transformer?","a) Aluminum","b) Copper","c) Soft iron","d) Hard iron","Answer: c"
"7. A transformer has an efficiency of 60% and works at 5kW. If the secondary voltage is 150 V, then what is the secondary current?","a) 10 A","b) 20 A","c) 30 A","d) 40 A","Answer: b"
"8. Current remains unchanged in a transformer.","a) True","b) False","Answer: b"
"9. A transformer is used to light 100 W 25 volt lamp from 250 Volt ac mains. The current in the main cable is 0.5 A. Calculate the efficiency of the transformer.","a) 50%","b) 60%","c) 90%","d) 80%","Answer: d"
"10. In a step-down transformer, the number of turns in the secondary coil is 20 and the number of turns in the primary coil is 100. If the voltage applied to the primary coil is 120 V, then what is the voltage output from the secondary coil?","a) 24 V","b) 12 V","c) 6 V","d) 18 V","Answer: a"
"1. Which one of the following current flows in the gap between the capacitor plates?","a) Displacement current","b) Conduction current","c) Resistive current","d) Total current","Answer: a"
"2. Identify the expression of Ampere-Maxwell’s Circuital law.","a) ∮ \overset{\rightharpoonup}{B}.\overset{\rightharpoonup}{dl}B⇀.dl⇀ = μ0 (IC-ID)","b) ∮ \overset{\rightharpoonup}{B}.\overset{\rightharpoonup}{dl}B⇀.dl⇀ = μ0 (ID-IC)","c) ∮ \overset{\rightharpoonup}{B}.\overset{\rightharpoonup}{dl}B⇀.dl⇀ = μ0 (IC+ID)","d) ∮ \overset{\rightharpoonup}{B}.\overset{\rightharpoonup}{dl}B⇀.dl⇀ = μ0 (IC ID)","Answer: c"
"3. Find the true statement.","a) Displacement current and conduction current are never equal","b) The current that flows through connection wires is called conduction current","c) During charging of the capacitor, in the connection wires, conduction current is discontinuous and displacement current is continuous","d) During charging of the capacitor, in the gap between the capacitor plates, conduction current is continuous and displacement current is discontinuous","Answer: b"
"4. Maxwell modified Ampere’s Circuital Law.","a) True","b) False","Answer: a"
"5.  A parallel plate capacitor with plate area A  and separation between the plates d, is charged by a constant current I. Consider a plane surface of area A/4 parallel to the plates and drawn between the plates. What is the displacement current through this area?","a) I","b) \frac {I}{4}I4 ","c) 4I","d) \frac {I}{2}I2 ","Answer: b"
"1. What is the ratio of the speed of infrared and ultraviolet rays in a vacuum?","a) 1:5","b) 2:1","c) 1","d) 0","Answer: c"
"2. What is the velocity of electromagnetic wave in free space?","a) c = √μ0ε0","b) c = 1μ0ε0√ ","c) c = 1μ0ε0 ","d) c = μ0ε0","Answer: b"
"3. Which basic oscillatory circuit is used these days to produce electromagnetic waves?","a) LC oscillatory circuit","b) LCR circuit","c) Inductive circuit","d) Capacitive circuit","Answer: a"
"4. Is the ratio of frequencies of UV rays and IR rays in the glass more than, less than or equal to 1?","a) Insufficient data","b) Equal to 1","c) Less than 1","d) More than 1","Answer: d"
"5. For which frequency of light, the human eye is most sensitive?","a) 55.405 × 1014 Hz","b) 95.405 × 1014 Hz","c) 5.405 × 1014 Hz","d) 79.405 × 1014 Hz","Answer: c"
"6. Microwaves can’t be used for long-distance transmission of signals.","a) True","b) False","Answer: b"
"7. If the wavelength of electromagnetic radiation is doubled, what will happen to the energy of photons?","a) Doubled","b) Halved","c) Remains the same","d) Becomes zero","Answer: b"
"8. What is the time period of visible light for which human eye is most sensitive?","a) 1.85 × 1015 s","b) 1.85 × 10-15 s","c) 3 × 108s","d) 5 × 1016 s","Answer: b"
"1. On what basis is the classification of electromagnetic waves done?","a) Electromagnetic spectrum","b) Electric field","c) Magnetic field","d) Propagation constant","Answer: a"
"2. Which among the following has a frequency range of 500 kHz to 1000 MHz?","a) Microwaves","b) Infrared Waves","c) Radio Waves","d) Gamma Rays","Answer: c"
"3. What is the full form of UHF?","a) Under heavy frequency","b) Ultra-high frequency","c) Ultra heavy frequency","d) Under high frequency","Answer: b"
"4. Microwaves are produced by klystrons.","a) True","b) False","Answer: a"
"5. Which among the following is an application of microwaves?","a) Solar cells","b) Ovens","c) Radiotherapy","d) Burglar alarms","Answer: b"
"6. Identify the electromagnetic wave which is also known as heatwaves.","a) Radio Waves","b) Gamma Waves","c) X-Rays","d) Infrared Waves","Answer: d"
"7. Pick out the electromagnetic wave which is highly harmful to humans.","a) Radio waves","b) Ultraviolet Rays","c) Microwaves","d) Infrared Waves","Answer: b"
"8. Stephen is thinking of going to the hospital for checking whether he has tuberculosis since he believes that he may have some early symptoms of the disease. His friend suggests him to do an x-ray checkup to clear up the confusion. Is the suggestion made by Stephen’s friend going to help him?","a) True","b) False","Answer: b"
"9. Monica wanted to take photographs of a monument. But since the surrounding is filled with smoke, she is not able to take good photos. Which one of the following electromagnetic waves can be used in this situation to help Monica?","a) X-rays","b) Gamma rays","c) Ultraviolet rays","d) Infrared waves","Answer: d"
"10. Which is the frequency range of gamma rays from the following?","a) 1 × 1018 to 3 × 1022 Hz","b) 3 × 10-18 to 5 × 1022 Hz","c) 3 × 1018 to 5 × 1022 Hz","d) 3 × 10-18 to 5 × 10-22 Hz","Answer: c"
"11. A radio can tune to any station in the frequency range from 2.5 MHz to 15 MHz bands. What is the corresponding wavelength band?","a) 30 m to 130 m","b) 40 m to 140 m","c) 20 m to 120 m","d) 10 m to 110 m","Answer: c"
"12. The speeds of microwaves, infrared waves, and ultraviolet waves are Vm, Vi, and Vu respectively. Identify the correct combination showing the different waves in vacuum.","a) Vm > Vi > Vu","b) Vm = Vi = Vu","c) Vm < Vi < Vu","d) Vm > Vi < Vu","Answer: b"
"13. Electromagnetic radiation has an energy of 15 keV. Then this radiation belongs to which region of electromagnetic waves?","a) X rays","b) Infrared rays","c) Gamma rays","d) UV rays","Answer: a"
"14. Pick out the correct increasing order of energy of electromagnetic waves from the following.","a) Einfrared < Emicro < Evisible < Eultraviolet < Egamma","b) Emicro < Einfrared < Evisible < Eultraviolet < Egamma","c) Emicro < Einfrared < Evisible < Egamma < Eultraviolet","d) Emicro < Einfrared < Eultraviolet < Evisible < Egamma","Answer: b"
"15. Which of the following cannot travel in vacuum?","a) Radio waves","b) Gamma Waves","c) Infrared Waves","d) Infrasonic waves","Answer: d"
"1. Identify the factor on which the angle of deviation of the prism does not depend.","a) The angle of incidence","b) The material of the prism","c) The angle of reflection","d) The wavelength of light used","Answer: c"
"2. Calculate the refractive index of the material of an equilateral prism for which the angle of minimum deviation is 60°.","a) 3√2 ","b) √3","c) 12 ","d) 12√ ","Answer: b"
"3. Which of the following causes dispersion?","a) Refraction","b) Reflection","c) Total internal reflection","d) Total internal dispersion","Answer: a"
"4. What happens to the frequency and the wavelength when light passes from a rarer to a denser medium?","a) Wavelength remains unchanged but frequency changes","b) They are independent","c) Wavelength and frequency changes","d) Wavelength changes but the frequency remain unchanged","Answer: d"
"5. What is the relative refractive index of water with respect to glass?","a) Unity","b) More than unity","c) Less than unity","d) Zero","Answer: c"
"6. The refraction in a water tank makes apparent depth the same throughout.","a) True","b) False","Answer: b"
"7. What will be the color of the sky in the absence of the atmosphere?","a) White","b) Dark","c) Blue","d) Pink","Answer: b"
"8. On what factor does the normal shift through a refracting medium depend?","a) The thickness of the refracting medium","b) Angle of Prism","c) Angle of deviation","d) Convection","Answer: a"
"9. A lens immersed in a transparent liquid is not visible. Under what condition can this happen?","a) Less refractive index","b) Higher refractive index","c) Same refractive index","d) Total internal reflection is zero","Answer: c"
"10. What is the cause of the blue color of the ocean?","a) Reflection","b) Scattering of light by water molecules","c) Total internal reflection","d) Refraction","Answer: b"
"1. What causes haloes (rings) around the sun or the moon?","a) Total internal reflection","b) Refraction of light","c) Reflection of light","d) Dispersion","Answer: c"
"2. Why is the sequence of colors in the secondary rainbow reverse of that in the primary rainbow?","a) Refraction of light","b) Two internal reflection","c) Reflection of light","d) Dispersion","Answer: b"
"3. Which of the following is a necessary condition for total internal reflection?","a) The angle of incidence in the denser medium must be greater than the critical angle for the two media","b) The angle of incidence in the rarer medium must be greater than the critical angle for the two media","c) The angle of incidence in the denser medium must be lesser than the critical angle for the two media","d) The angle of reflection in the denser medium must be greater than the critical angle for the two media","Answer: a"
"4. Which of the following color is the ocean?","a) Black","b) Orange","c) Blue","d) Red","Answer: c"
"5. The secondary rainbow is brighter than the primary rainbow.","a) True","b) False","Answer: b"
"6. ‘X’ is an optical illusion observed in deserts or over hot extended surfaces like a coal-tarred road, due to which a traveler sees a shimmering pond of water some distance ahead of him and in which the surrounding objects like trees appear inverted. Identify X.","a) Mileage","b) Mirage","c) Optical activity","d) Total internal reflection","Answer: b"
"7. Identify the principle behind the sparkling of diamonds.","a) Total internal reflection","b) Refraction","c) Reflection","d) Optical activity","Answer: a"
"1. What is the angle between the incident ray and the emergent ray in a prism called?","a) Angle of deviation","b) Angle of refraction","c) Angle of reflection","d) Angle of dispersion","Answer: a"
"2. Identify the prism formula from the following.","a) μ=⁡\frac {sin [ \frac {A – \delta_m}{2} ] }{ sin⁡(\frac {A}{2}) }  ","b) μ=⁡\frac {sin [ \frac {A + \delta_m}{4} ] }{ sin⁡(\frac {A}{2}) }  ","c) μ=⁡\frac {sin [ \frac {A + \delta_m}{2} ] }{ sin⁡(\frac {A}{2}) }  ","d) μ=⁡\frac {sin [ \frac {A + \delta_m}{2} ] }{ cos⁡(\frac {A}{2}) }  ","Answer: c"
"3. Which of the following is Cauchy’s formula?","a) μ=A+Bλ2+Cλ4","b) μ=A+\frac {B}{\lambda^2} + \frac {C}{\lambda^4} ","c) μ=A+B+CBλ","d) μ=A+\frac {B}{\lambda}+\frac {C}{\lambda^2} ","Answer: b"
"4. The Refractive index of a material of a prism is different for different colors.","a) True","b) False","Answer: a"
"5. What is the difference in a deviation between any two colors called?","a) Linear dispersion","b) Angular dispersion","c) Mean deviation","d) Mean dispersion","Answer: b"
"6. Pick out the formula for dispersive power from the following.","a) Dispersive power = \frac {mean \, deviation}{angular \, dispersion } ","b) Dispersive power = mean deviation * angular dispersion","c) Dispersive power = mean deviation + angular deviation","d) Dispersive power = \frac {angular \, dispersion}{mean \, deviation} ","Answer: d"
"7. What is the condition for dispersion without deviation?","a) δ-δ’=0","b) δ+δ’=0","c) δ × δ‘=0","d) \frac {\delta}{\delta^{‘}}=0","Answer: b"
"8. The Refractive index and wavelength are directly proportional to each other.","a) True","b) False","Answer: b"
"9. Calculate the dispersive power of crown glass where μV=1.456 and μR=1.414.","a) 0.0096","b) 0.45","c) 0.96","d) 0.096","Answer: d"
"10. A thin prism with an angle of 3o and made from glass of refractive index 1.15 is combined with another prism made from glass and has a refractive index of 1.45. If the dispersion were to occur without deviation then what should be the angle of the second prism?","a) 3o","b) 0o","c) 1o","d) 2o","Answer: c"
"1. A boy uses spectacles of focal length -50 cm. Name the defect of the vision he is suffering from.","a) Astigmatism","b) Hypermetropia","c) Myopia","d) Presbyopia","Answer: c"
"2. How much intensity of the image is increased if the diameter of the objective of a telescope is doubled?","a) Two times","b) Four times","c) Eight times","d) Sixteen times","Answer: b"
"3. A fly is sitting on the objective of a telescope. What will be its effect on the final image of the distant object?","a) Reduces","b) Increases","c) Remains constant","d) Indefinite","Answer: a"
"4. Two lenses of focal lengths 5 cm and 50 cm are to be used for making a telescope. Which lens will you use for the objective?","a) Both","b) Neither","c) 5 cm","d) 50 cm","Answer: d"
"5. Which of the following is used to increase the range of a telescope?","a) Increasing the focal length","b) Decreasing the focal length","c) Increasing the diameter of the objective","d) Decreasing the diameter of the objective","Answer: c"
"6. The upper part of the bi-focal lens is a convex lens while its lower part is a concave lens.","a) True","b) False","Answer: b"
"7. ‘X’ can see objects in the ultra-violet light while human beings cannot do so. Identify X.","a) Penguin","b) Bees","c) Ant","d) Tiger","Answer: b"
"8. How does the magnifying power of a telescope change on increasing the diameter of its objective?","a) Independent","b) Doubled","c) Halved","d) Becomes zero","Answer: a"
"9. What focal length should the reading spectacles have for a person for whom the least distance of distinct vision is 50 cm?","a) + 25 cm","b) – 25 cm","c) + 50 cm","d) – 50 cm","Answer: c"
"10. An object is to be seen through a simple microscope of power 10 D. Where should the object be placed to reduce maximum angular magnification? The least distance for distinct vision is 25 cm.","a) + 7.1 cm","b) – 7.1 cm","c) + 25 cm","d) – 25 cm","Answer: b"
"1. Which among the following isn’t a suitable phenomenon to establish that light is wave motion?","a) Interference","b) Diffraction","c) Reflection","d) Polarization","Answer: c"
"2. The optical path of monochromatic light is the same if it travels 2 cm thickness of glass or 2.25 cm thickness of water. If the refractive index of water is 1.33, what is the refractive index of glass?","a) 2.5","b) 1.5","c) 3.5","d) 4.5","Answer: b"
"3. Identify the condition which is not necessary for two light waves to be coherent.","a) The two waves must be continuous","b) The two waves should be of the same frequency or wavelength","c) They should have a constant or zero phases difference","d) They two light sources should be narrow","Answer: d"
"4. The absolute refractive indices of glass and water are 32 and 43. Determine the ratio of the speeds of light in glass and water.","a) 5:7","b) 9:8","c) 7:5","d) 8:9","Answer: d"
"5. The refractive index of glass is 1.5 and that of water is 1.3, the speed of light in water is 2.25 × 108 m/s. What is the speed of light in glass?","a) 7.95 × 108 m/s","b) 9.95 × 108 m/s","c) 1.95 × 108 m/s","d) 3.95 × 108 m/s","Answer: c"
"6. In Huygens’ theory, light waves are longitudinal and do not require a material medium for their propagation.","a) True","b) False","Answer: b"
"7. The speed of light in air is 3 × 108 m/s. If the refractive index of glass is 1.5, find the time taken by light to travel a distance of 10 cm in the glass.","a) 0.5 × 10-10 s","b) 5 × 10-10 s","c) 50 × 10-10 s","d) 500 × 10-10 s","Answer: b"
"8. The speed of yellow light in a certain liquid is 2.4 × 108 m/s. Find the refractive index of the liquid.","a) 1.25","b) 5.55","c) 6.25","d) 12.25","Answer: a"
"1. Which of the following is a form of light whose photons share the same frequency and whose wavelengths are in phase with one another?","a) Coherent sources","b) Incoherent sources","c) Electromagnetic waves","d) Sunlight","Answer: a"
"2. Which among the following is an example of coherent sources?","a) Fluorescent tubes","b) LED light","c) LASER","d) Tungsten filament lamps","Answer: c"
"3. Pick the odd one out.","a) LASER","b) LED","c) Sound waves","d) Radio transmitters","Answer: b"
"4. Scattering of waves can be coherent and incoherent.","a) True","b) False","Answer: a"
"5. Identify the factor is not the same for coherent waves.","a) Frequency","b) Phase difference constant","c) Amplitude","d) Wavelength in phase with each other","Answer: c"
"6. Which of the following is the formula for calculating coherence time?","a) Τc = λ3(cΔλ) ","b) Τc = λ(cΔλ) ","c) Τc = λ2(cΔλ) ","d) Τc = λ2(cΔλ) ","Answer: d"
"7. When is the wave interference strong?","a) When the paths taken by all of the interfering waves are greater than the coherence length","b) When the paths taken by all of the interfering waves are lesser than the coherence length","c) When the paths taken by all of the interfering waves are equal than the coherence length","d) When the paths taken by all of the interfering waves are independent of the coherence length","Answer: b"
"1. In Young’s double-slit experiment with monochromatic light, how is fringe width affected, if the screen is moved closer to the slits?","a) Independent","b) Remains the same","c) Increases","d) Decreases","Answer: c"
"2. In Young’s double-slit experiment, lights of green, yellow, and orange colors are successively used. Write the fringe widths for the three colors in increasing order.","a) βG < βY < βO","b) βO < βY < βG","c) βO < βG < βY","d) βY < βG < βO","Answer: b"
"3. In Young’s double-slit experiment, the two parallel slits are made one millimeter apart and a screen is placed one meter away. What is the fringe separation when blue-green light of wavelength 500 nm is used?","a) 0.5 mm","b) 50 mm","c) 0.25 mm","d) 25 mm","Answer: a"
"4. What would be the resultant intensity at a point of destructive interference, if there are two identical coherent waves of intensity I0 producing an interference pattern?","a) 5 I0","b) 2 I0","c) I0","d) zero","Answer: d"
"5. What happens to the interference pattern if the phase difference between the two sources varies continuously?","a) Brightens","b) No change","c) Disappears","d) Monochromatic pattern","Answer: c"
"6. Two independent light sources act as coherent sources’.","a) True","b) False","Answer: b"
"7. What will be the effect on the fringes formed in Young’s double-slit experiment if the apparatus is immersed in water?","a) Increases","b) Decreases","c) Remains the same","d) Independent","Answer: b"
"8. What would be the resultant intensity at a point of constructive interference, if there are two identical coherent waves of intensity I’ producing an interference pattern?","a) 4 I’","b) 0","c) I’","d) 2 I’","Answer: a"
"9. In Young’s double-slit experiment if the distance between two slits is halved and distance between the slits and the screen is doubled, then what will be the effect on fringe width?","a) Doubled","b) Decreases four times","c) Increases four times","d) Halved","Answer: c"
"10. If the separation between the two slits is decreased in Young’s double-slit experiment keeping the screen position fixed, what will happen to the width of the fringe?","a) Decreases","b) Increases","c) Remains the same","d) Independent","Answer: b"
"1. State the essential condition for diffraction of light to occur.","a) The size of the aperture must be less when compared to the wavelength of light","b) The size of the aperture must be more when compared  to the wavelength of light","c) The size of the aperture must be comparable to the wavelength of light","d) The size of the aperture should not be compared to the wavelength of light","Answer: c"
"2. What is the cause of diffraction?","a) Interference of primary wavelets","b) Interference of secondary wavelets","c) Reflection of primary wavelets","d) Reflection of secondary wavelets","Answer: b"
"3. What should be the order of the size of an obstacle or aperture for diffraction light?","a) Order of wavelength of light","b) Order of wavelength of obstacle","c) Order in ranges of micrometer","d) Order in ranges of nanometer","Answer: a"
"4. A small circular disc is placed in the path of light from a distant source. Identify the nature of the fringe produced.","a) Dual","b) Narrow","c) Dark","d) Bright","Answer: d"
"5. Single slit diffraction is completely immersed in water without changing any other parameter. How is the width of the central maximum affected?","a) Insignificant","b) Increases","c) Decreases","d) Becomes  zero","Answer: c"
"6. Diffraction is common in light waves.","a) True","b) False","Answer: b"
"7. Determine the half angular width of the central maximum, if a wavelength of 1000 nm is observed when diffraction occurs from a single slit of 2 μm width.","a) 100o","b) 30o","c) 90o","d) 150o","Answer: b"
"8. What will be the linear width of the central maximum on a screen that is kept 5 m away from the slit, if a light of wavelength 800 nm strikes a slit of 5 mm width.","a) 1.2 mm","b) 5.6 mm","c) 6.5 mm","d) 9.7 mm","Answer: a"
"1. Which type of waves shows the property of polarization?","a) Infrared","b) Longitudinal","c) Transverse","d) Microwave","Answer: c"
"2. What will be the angle of refraction in the glass, if the polarization angle for the air-glass interface is 63.8o?","a) 56.3o","b) 33.7o","c) 90o","d) 0o","Answer: b"
"3. What is the polarization angle of a medium of refractive index √3?","a) 60o","b) 120o","c) 30o","d) 90o","Answer: a"
"4. What are sunglasses made of?","a) Colored glasses","b) Tin glass","c) Silica","d) Polaroids","Answer: d"
"5. Which field vector is used to represent the polarization of an em wave?","a) Potential field vector","b) Magnetic field vector","c) Electric field vector","d) Dipolar field vector","Answer: c"
"6. Sound waves can be polarized.","a) True","b) False","Answer: b"
"7. Identify the property which is not mutually perpendicular to the polarized light wave in a plane.","a) Plane of vibration","b) Plane of rotation","c) Plane of polarization","d) The direction of propagation of the light wave","Answer: b"
"8. Which plane is defined as the plane of polarization in a plane-polarized electromagnetic wave?","a) The plane containing the direction of propagation of light","b) The plane containing the direction of reflective wave","c) The plane containing the direction of refractive wave","d) The plane containing the direction of dispersive wave","Answer: a"
"1. Identify the process in which an electron escapes from the metal surface.","a) Electron emission","b) Electron displacement","c) Electron transgression","d) Electron movement","Answer: a"
"2. How many types of electron emissions exist?","a) 2","b) 3","c) 4","d) 1","Answer: c"
"3. Which of the following are quick electron emissions?","a) Photoelectric emission","b) Field emission","c) Secondary emission","d) Thermionic emission","Answer: b"
"4. Thermionic emission is dependent on temperature.","a) True","b) False","Answer: a"
"5. Find the wrong statement.","a) An electron gun is to create electrons and then accelerate them to a very high speed","b) Thermionic emissions and photoelectric emissions are the same","c) The kinetic energy of photoelectrons vary","d) Vacuum tubes are thermionic devices","Answer: b"
"1. Which photon is more energetic: A red one or a violet one?","a) Both","b) Red","c) Violet","d) Neither","Answer: c"
"2. If the wavelength of electromagnetic radiation is doubled, what will happen to the energy of photons?","a) Remains the same","b) Doubled","c) Halved","d) Infinite","Answer: c"
"3. What happens to the wavelength of a photon after it collides with an electron?","a) Increases","b) Decreases","c) Remains the same","d) Infinite","Answer: a"
"4. Why are alkali metals most suited as photo-sensitive metals?","a) High frequency","b) Zero rest mass","c) High work function","d) Low work function","Answer: d"
"5. Which radiations will be most effective for the emission of electrons from a metallic surface?","a) Microwaves","b) X rays","c) Ultraviolet","d) Infrared","Answer: c"
"6. Photoelectric emission is possible at all frequencies.","a) True","b) False","Answer: b"
"7. Two metals A and B have work functions 4 eV and 10 eV respectively. Which metal has a higher threshold wavelength?","a) Metal A","b) Metal B","c) Both","d) Neither","Answer: a"
"8. Give the unit of work function.","a) Electron volt","b) Joule","c) Hertz","d) Watt","Answer: a"
"9. What is the frequency of a photon whose energy is 66.3 eV?","a) 196 × 1016 Hz","b) 1336 × 1016 Hz","c) 1.6 × 1016 Hz","d) 16 × 1016 Hz","Answer: c"
"10. Calculate the energy of a photon of wavelength 6600 angstroms.","a) 30 × 10-19 J","b) 3 × 10-19 J","c) 300 × 10-19 J","d) 3000 × 10-19 J","Answer: b"
"1. Which theory of light explains the photoelectric effect?","a) Electromagnetic theory","b) Magnetic theory","c) Electric theory","d) Wave theory","Answer: a"
"2. Which theory of light is wave theory or particle theory?","a) Dynamic physics","b) Static physics","c) Quantum mechanics","d) de – Broglie hypothesis","Answer: c"
"3. Which principle suggests that the intensity of light determines its amplitude?","a) Huygens principle","b) Classic wave theory","c) de – Broglie hypothesis","d) Einstein’s particle theory","Answer: b"
"4. Wave theory explains the photoelectric effect.","a) True","b) False","Answer: b"
"5. Why does light travel as a wave?","a) Due to the small packets called photons","b) Due to an electric field","c) Light does not travel as a wave","d) Due to its electromagnetic nature","Answer: d"
"1. Two beams, one of red light and the other of blue light, of the same intensity are incident on a metallic surface to emit photoelectrons. Which emits electrons of greater frequency?","a) Both","b) Red light","c) Blue light","d) Neither","Answer: c"
"2. If the intensity of incident radiation in a photo-cell is increased, how does the stopping potential vary?","a) Increases","b) Remains the same","c) Decreases","d) Infinite","Answer: b"
"3. If the frequency of the incident radiation is equal to the threshold frequency, what will be the value of the stopping potential?","a) 0","b) Infinite","c) 180 V","d) 1220 V","Answer: a"
"4. How does retarding potential vary with the frequency of light causing photoelectric effect?","a) Infinite","b) Zero","c) Decreases","d) Increases","Answer: d"
"5. If the intensity of the radiation incident on a photo-sensitive plate is doubled, how does the stopping potential change?","a) Increases","b) Decreases","c) No effect","d) Infinite","Answer: c"
"6. The stopping potential in photoelectric emission does not depend upon the frequency of the incident radiation.","a) True","b) False","Answer: b"
"7. The maximum kinetic energy of a photoelectron is 3 eV. What is the stopping potential?","a) 0 V","b) 3 V","c) 9 V","d) 12 V","Answer: b"
"8. The stopping potential in an experiment on the photoelectric effect is 1.5 V. What is the maximum kinetic energy of the photoelectrons emitted?","a) 1.5 eV","b) 3 eV","c) 4.5 eV","d) 6 eV","Answer: a"
"9. For a photosensitive surface, the work function is 3.3 × 10-19 J. Calculate the threshold frequency.","a) 15 × 1014 Hz","b) 25 × 1014 Hz","c) 5 × 1014 Hz","d) 55 × 1014 Hz","Answer: c"
"10. Calculate the kinetic energy of a photoelectron (in eV) emitted on shining light of wavelength 6.2 × 10-6 m on a metal surface. The work function of the metal is 0.1 eV.","a) 10 eV","b) 0.1 eV","c) 0.01 eV","d) 1000 eV","Answer: b"
"1. What is the frequency of a photon whose energy is 66.3 eV?","a) 12.6 × 1016 Hz","b) 91.6 × 1016 Hz","c) 1.6 × 1016 Hz","d) 81.6 × 1016 Hz","Answer: c"
"2. Calculate the energy of a photon of wavelength 6600 angstroms.","a) 0.3 × 10-19 J","b) 3 × 10-19 J","c) 30 × 10-19 J","d) 300 × 10-19 J","Answer: b"
"3. Among the following four spectral regions, in which of them, the photon has the highest energy in?","a) Infrared","b) Violet","c) Red","d) Blue","Answer: b"
"4. What will be the photon energy for a wavelength of 5000 angstroms, if the energy of a photon corresponding to a wavelength of 7000 angstroms is 4.23 × 10-19 J?","a) 0.456 eV","b) 5.879 eV","c) 3.701 eV","d) 1.6 × 10-19 eV","Answer: c"
"5. Photons of energy 10.25 eV fall on the surface of the metal emitting photoelectrons of maximum kinetic energy 5.0 eV. What is the stopping voltage required for these electrons?","a) 10 V","b) 4 V","c) 8 V","d) 5 V","Answer: d"
"6. When a proton is accelerated through 1 V, then its kinetic energy will be 1 V.","a) True","b) False","Answer: b"
"7. What is the energy of a photon of wavelength λ?","a) hcλ","b) hcλ ","c) λhc ","d) λhc ","Answer: b"
"8. What is the momentum of a photon of wavelength λ?","a) hvc ","b) Zero","c) hλc2 ","d) hλc ","Answer: a"
"9. Which among the following shows the particle nature of light?","a) Photoelectric effect","b) Interference","c) Refraction","d) Polarization","Answer: a"
"10. What will be the number of photons emitted per second, if the power of the radio transmitter is 15 kW and it operates at a frequency of 700 kHz?","a) 3.24 × 1031","b) 3.87 × 1025","c) 2.77 × 1037","d) 3.24 × 1045","Answer: a"
"1. Which theory is confirmed by the Davisson – Germer experiment?","a) de – Broglie theory","b) Newton’s theory","c) Einstein’s theory","d) Planck’s theory","Answer: a"
"2. Which of the following is used in the Davisson – Germer experiment?","a) Double slit","b) Single slit","c) Electron gun","d) Electron microscope","Answer: c"
"3. Which crystal is used in the Davisson – Germer experiment?","a) Aluminum","b) Nickel","c) Cobalt","d) Zinc","Answer: b"
"4. Intensity is different for different angles of scattering in the Davisson – Germer experiment.","a) True","b) False","Answer: a"
"5. Identify the expression for Bragg’s law from the following.","a) 2d cos⁡θ=nλ","b) 2d sin⁡θ=nλ","c) 2d sinθ=nλ ","d) 2d cosθ⁡=nλ ","Answer: b"
"1. Which source is associated with a line emission spectrum?","a) Electric fire","b) Neon street sign","c) Red traffic light","d) Sun","Answer: b"
"2. According to the uncertainty principle for an electron, time measurement will become uncertain if which of the following is measured with high certainty?","a) Energy","b) Momentum","c) Location","d) Velocity","Answer: a"
"3. Find the true statement.","a) An electron will not lose energy when jumping from the 1st orbit to the 3rd orbit","b) An electron will not give energy when jumping from the 1st orbit to the 3rd orbit","c) An electron will release energy when jumping from the 1st orbit to the 3rd orbit","d) An electron will absorb energy when jumping from the 1st orbit to the 3rd orbit","Answer: d"
"4. The size of the atom is proportional to which of the following?","a) A","b) A1/3","c) A2/3","d) A-1/3","Answer: b"
"5. Calculate the ratio of the kinetic energy for the n = 2 electron for the Li atom to that of Be+ ion?","a) \frac {9}{16}916 ","b) \frac {3}{4}34 ","c) 1","d) \frac {1}{2}12 ","Answer: a"
"6. The Bohr model of atoms uses Einstein’s photoelectric equation.","a) True","b) False","Answer: b"
"7. What is the ratio of minimum to maximum wavelength in the Balmer series?","a) 5:9","b) 5:36","c) 1:4","d) 3:4","Answer: a"
"8. The energy of characteristic X-ray is a consequence of which of the following?","a) The energy of the projectile electron","b) The thermal energy of the target","c) Transition in target atoms","d) Temperature","Answer: c"
"9. Find out the minimum energy required to take out the only one electron from the ground state of Li+?","a) 13.6 eV","b) 122.4 eV","c) 25.3 eV","d) 67.9 eV","Answer: b"
"10. What is the energy required to ionize an H-atom from the third excited state, if ground state ionization energy of H-atom is 13.6 eV?","a) 1.5 eV","b) 3.4 eV","c) 13.6 eV","d) 12.1 eV","Answer: a"
"1. The radius of the Bohr orbit depends on which of the following?","a) 1n ","b) n","c) 1n2 ","d) n2","Answer: c"
"2. What is the order of the radius of an electron orbit in a hydrogen atom?","a) 10-8 m","b) 10-9 m","c) 10-11 m","d) 10-13 m","Answer: c"
"3. What will be the longest wavelength in the Balmer series of hydrogen spectrum?","a) 6557 × 10-10 m","b) 5557 × 10-10 m","c) 9557 × 10-10 m","d) 1557 × 10-10 m","Answer: a"
